Niño,Grupo,Edad,Emparejamiento_emocion_RC,Emparejamiento_emocion_TR,Memoria_emocion_RC,Memoria_emocion_TR,Emparejamiento_identidad_RC,Emparejamiento_identidad_TR,Memoria_identidad_RC,Memoria_identidad_TR,emocion emp,emocion mem,pre/post,Tipo emp emoción,Omisión emp emoción,Comisión emp emoción,Tipo mem emoción,Omisión mem emoción,Comisión mem emoción,Tipo emp identidad,Omisión emp identidad,Comisión emp identidad,Tipo mem identidad,Omisión mem identidad,Comisión mem identidad
SPC8M,Grupo emoción,8,0,2.793082,0,,1,1.1213352,1,1.5993419,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
SPC8M,Grupo emoción,8,0,3.6371323,1,1.4619225,1,2.8000778,1,1.2656845,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPC8M,Grupo emoción,8,0,,0,1.9115706,1,1.4577188,1,1.0209143,Enojo,Enojo,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
SPC8M,Grupo emoción,8,0,2.9210959,1,1.1866541,1,2.4753846,1,1.4214377,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPC8M,Grupo emoción,8,0,,0,,0,1.3447435,1,1.0038214,Tristeza,Tristeza,Pre,Omisión,100,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
SPC8M,Grupo emoción,8,1,3.2689863,1,1.6360156,1,1.9862177,1,1.8655259,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPC8M,Grupo emoción,8,0,2.9032965,1,1.4534787,1,1.9052425,1,1.1277602,Alegría,Alegría,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPC8M,Grupo emoción,8,0,,0,,0,,1,0.8347305,Enojo,Tristeza,Pre,Omisión,100,0,Omisión,100,0,Omisión,100,0,Acierto,0,0
SPC8M,Grupo emoción,8,0,,0,,1,1.8008215,0,1.0095056,Alegría,Tristeza,Pre,Omisión,100,0,Omisión,100,0,Acierto,0,0,Comisión,0,100
SPC8M,Grupo emoción,8,1,2.2243593,1,1.8529968,1,1.3617715,1,0.849178,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPC8M,Grupo emoción,8,1,2.718088,0,,1,1.4248762,0,1.8251447,Alegría,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Comisión,0,100
SPC8M,Grupo emoción,8,1,3.4873186,0,1.2874589,1,1.7951447,0,,Tristeza,Enojo,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Omisión,100,0
SPC8M,Grupo emoción,8,1,3.6684193,1,1.1381298,1,1.5368454,1,1.1431057,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.1417711,0,,0,,0,,Tristeza,Alegría,Pre,Acierto,0,0,Omisión,100,0,Omisión,100,0,Omisión,100,0
EDC10M,Grupo emoción,10,1,2.1312122,1,1.4350026,1,2.9890428,1,1.0819631,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.3210691,1,1.3178103,0,,1,1.7994446,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Omisión,100,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.6251544,1,1.575991,1,3.0682661,0,,Tristeza,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
EDC10M,Grupo emoción,10,1,2.9909265,1,1.7979631,1,3.3293727,1,1.6184431,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,0,2.1612681,0,1.611459,1,3.3129759,1,1.0853022,Enojo,Tristeza,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,1.9346346,0,,1,2.8785595,1,1.7769638,Alegría,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.0085351,0,,0,3.5584019,1,1.6359949,Enojo,Enojo,Pre,Acierto,0,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
EDC10M,Grupo emoción,10,1,1.8834874,1,1.4786165,1,2.8328639,0,,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
EDC10M,Grupo emoción,10,1,2.1169704,1,1.9425786,0,3.8214618,0,,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Omisión,100,0
EDC10M,Grupo emoción,10,1,2.4585894,1,1.4925105,0,,0,1.4203613,Tristeza,Alegría,Pre,Acierto,0,0,Acierto,0,0,Omisión,100,0,Comisión,0,100
EDC10M,Grupo emoción,10,0,,1,1.5094225,1,3.7589817,0,,Alegría,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
EDC10M,Grupo emoción,10,0,,1,1.7162128,1,1.8250312,1,1.4448129,Enojo,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.9637319,1,1.0691548,1,2.8690388,1,1.7550374,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,1.9582802,1,1.7876816,1,2.960762,1,1.644228,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.3674038,0,,0,3.0297372,1,1.9636034,Alegría,Enojo,Pre,Acierto,0,0,Omisión,100,0,Comisión,0,100,Acierto,0,0
EDC10M,Grupo emoción,10,0,2.5007694,1,1.5004288,1,2.5715805,1,1.3316673,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,0,3.7449486,1,1.5515382,1,2.2265579,0,,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Omisión,100,0
EDC10M,Grupo emoción,10,1,3.6916788,0,,1,2.5026845,0,,Tristeza,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Omisión,100,0
EDC10M,Grupo emoción,10,0,2.3754895,0,1.6169138,1,2.2174678,0,,Enojo,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Omisión,100,0
EDC10M,Grupo emoción,10,1,2.7212192,1,1.401867,1,2.4842568,0,,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
EDC10M,Grupo emoción,10,0,,0,1.6673793,1,2.8393325,1,1.039015,Tristeza,Tristeza,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,0,0.0886233,1,1.9022828,1,3.9041105,1,1.5585122,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,3.2365474,1,1.2078964,0,3.4023436,1,1.2396057,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
EDC10M,Grupo emoción,10,0,2.978355,0,,1,2.5953336,1,1.1793479,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,3.6687756,1,1.5197215,1,2.8325463,1,1.3162242,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.054723,1,1.92911,0,,1,1.0544486,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Omisión,100,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.9725727,0,,1,2.5686543,1,1.9086062,Alegría,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,2.7501426,1,1.5630918,1,2.1245474,1,1.2729959,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
EDC10M,Grupo emoción,10,1,3.0003434,1,1.0443054,1,2.2368151,0,,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
DSB10M,Grupo identidad,10,1,2.7454685,0,,1,3.6870295,1,1.211853,Tristeza,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.6740817,0,1.2919795,1,1.882315,1,1.3510998,Alegría,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.8079592,1,1.0994051,1,2.0226874,1,0.9376241,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.9443531,1,1.547393,1,2.0477583,0,1.8837989,Tristeza,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
DSB10M,Grupo identidad,10,1,3.9187895,0,,1,1.8795101,1,1.5640537,Enojo,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,0,1.5816379,1,1.8542844,1,0.8400438,Enojo,Tristeza,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.0187326,1,1.7390369,1,2.3882899,1,1.2878727,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.3355435,1,1.8206226,1,2.9883092,1,1.0518698,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,1,0.9498628,1,2.9428952,1,1.3998953,Alegría,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.6620208,1,1.7656386,1,3.7226517,1,1.1473104,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,1,1.4942497,0,,1,1.3513026,Tristeza,Alegría,Pre,Omisión,100,0,Acierto,0,0,Omisión,100,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.5929063,1,1.1618023,1,3.1999649,1,0.6548858,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,3.6181912,1,1.1956523,1,2.6536565,1,1.0718172,Enojo,Alegría,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.0374799,1,1.1180161,1,2.1262757,1,1.0177338,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.5337574,0,1.6315599,1,3.2746215,0,1.5930724,Enojo,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Comisión,0,100
DSB10M,Grupo identidad,10,1,2.9373994,0,,0,,1,1.8983924,Alegría,Enojo,Pre,Acierto,0,0,Omisión,100,0,Omisión,100,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,1,1.1469622,1,1.9551205,1,1.3691479,Enojo,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,2.8910586,0,,1,2.9738744,1,1.4774807,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,3.6849229,0,,1,2.0748251,1,1.6789258,Tristeza,Enojo,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,3.132809,0,1.6355292,1,1.5360079,1,0.9089418,Enojo,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.0259478,1,1.8177379,1,1.7111805,0,,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
DSB10M,Grupo identidad,10,1,3.0540933,0,,1,2.3381852,1,0.9710682,Tristeza,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.5790499,1,0.969859,1,2.2139599,1,0.9463146,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.5761283,1,1.377949,1,2.4343631,1,1.308451,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,3.2562277,1,1.3207621,1,1.6896289,1,1.6593996,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.7320835,0,,1,2.2374416,1,1.3105782,Alegría,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.2212863,0,,1,1.1908196,1,1.2671167,Tristeza,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,0,1.4157733,1,2.2258067,1,1.7599541,Alegría,Tristeza,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.3035137,1,1.7590129,0,,1,1.492192,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Omisión,100,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.0742036,1,1.5858381,1,2.8168236,1,1.1234124,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,0,,1,0.8711273,1,2.0728514,1,0.9940239,Tristeza,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.3328686,1,1.3134334,1,2.2686784,1,0.7039664,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.9908657,1,0.9237932,1,1.869745,0,0.726426,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
TOM8M,Grupo emoción,8,1,3.1960415,1,1.3479054,1,2.1678485,0,,Tristeza,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
TOM8M,Grupo emoción,8,1,2.6305736,1,1.1597966,1,2.4574628,1,0.5497419,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,0,2.9518698,1,1.6164296,1,2.826667,1,0.5799222,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.3413954,1,1.021167,1,2.3955452,1,0.7746111,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.2851309,1,1.073045,1,2.0209908,1,0.7659669,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.9804171,1,0.8502069,0,1.8660724,0,1.0103212,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Comisión,0,100
TOM8M,Grupo emoción,8,1,2.3996972,0,1.4865137,1,3.1679591,0,0.7794547,Alegría,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Comisión,0,100
TOM8M,Grupo emoción,8,0,2.2737747,0,1.2806194,0,1.0594383,1,0.6839911,Tristeza,Alegría,Pre,Comisión,0,100,Comisión,0,100,Comisión,0,100,Acierto,0,0
TOM8M,Grupo emoción,8,0,0.7267144,1,0.9075825,1,1.623257,0,0.6053849,Alegría,Alegría,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Comisión,0,100
TOM8M,Grupo emoción,8,1,3.5340852,1,0.9682202,1,1.0751129,0,0.6411627,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
TOM8M,Grupo emoción,8,0,3.6408037,1,0.7991475,1,1.3094225,1,0.3113478,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,0,3.2920855,0,1.7160195,1,2.9894866,0,0.5805302,Enojo,Alegría,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Comisión,0,100
TOM8M,Grupo emoción,8,0,2.9753655,0,1.611836,1,2.2837109,1,0.5551716,Alegría,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.9618291,1,1.3113281,0,1.5794186,0,1.4370633,Enojo,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Comisión,0,100
TOM8M,Grupo emoción,8,0,2.2002739,0,1.8329143,1,2.6705282,1,1.6936901,Enojo,Tristeza,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.2361358,1,1.3249709,0,1.8096783,1,0.7265209,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
TOM8M,Grupo emoción,8,1,3.162666,0,1.578854,1,1.713058,1,0.9789718,Enojo,Enojo,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,0.059056,1,1.2610969,1,1.8134486,0,1.0991156,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
TOM8M,Grupo emoción,8,0,,0,1.2837874,1,2.4107064,1,0.6232577,Tristeza,Tristeza,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,0,3.5440855,0,0.9810942,1,1.4308904,1,0.8610535,Tristeza,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,0,2.9571903,0,1.3329493,1,1.7043793,1,1.1639052,Alegría,Alegría,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.7220424,1,0.9476821,1,2.5459158,1,0.8424616,Enojo,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,0,1.9626575,1,1.1562667,1,2.1088231,0,1.0174957,Alegría,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Comisión,0,100
TOM8M,Grupo emoción,8,0,1.8679119,1,1.0098466,1,3.2835437,1,0.6420768,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
TOM8M,Grupo emoción,8,1,2.5293164,1,0.9308978,0,1.7575043,0,0.8730899,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Comisión,0,100
TOM8M,Grupo emoción,8,1,2.4370827,1,1.029126,1,2.7065177,0,0.5619859,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
TOM8M,Grupo emoción,8,1,2.461345,1,1.1294165,1,2.4449082,0,0.8775237,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
DSB10M,Grupo identidad,10,1,2.4175526,1,1.4027421,1,1.7397375,1,1.0253985,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,1.8885838,1,1.3139224,1,2.1660597,1,1.3724251,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,1.9684168,1,0.9709005,1,2.9311124,1,0.8669189,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.0013107,1,1.2533162,1,2.3210233,1,0.8381983,Tristeza,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,1.8475205,0,,1,1.9559134,1,1.4785336,Enojo,Enojo,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,2.0833412,1,1.8042116,1,2.6745469,1,0.8699843,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.5189946,1,1.1199228,1,2.5885061,1,0.7846964,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.9531668,1,1.4713031,1,3.7213822,1,0.8505395,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,1,1.2378726,1,2.8592814,1,1.1531139,Alegría,Alegría,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.5717497,1,1.8305478,1,3.2579772,1,0.6875114,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,3.1393596,1,1.7278738,1,3.097035,1,0.6881573,Tristeza,Alegría,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,1.9597976,1,1.0175511,1,1.7961796,1,0.8504912,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.585792,1,0.9953327,1,2.5739548,1,0.9858735,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,1,1.2484294,1,1.9951669,1,1.4039955,Tristeza,Enojo,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,3.6389685,1,1.3325688,1,2.6781814,1,1.5050102,Enojo,Alegría,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.2509094,1,1.63721,1,2.760178,1,0.9008214,Alegría,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,2.5669889,1,1.2400775,1,1.8953447,1,1.6348302,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,2.1161481,1,1.2834485,1,2.4115244,1,1.6488777,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,1.7970145,1,1.4953543,1,3.830547,1,1.5024689,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,2.4283396,0,1.8362858,1,2.3615984,1,1.0208867,Enojo,Enojo,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,1,1.7317709,1,1.7962173,1,0.935384,Tristeza,Enojo,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.7232232,0,,1,2.1160098,1,0.9665521,Tristeza,Tristeza,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,1.8807097,1,1.2372334,1,1.9205297,1,1.0517949,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,1.7208434,1,1.1772665,1,2.8578574,1,1.6339846,Alegría,Alegría,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,0,,1,1.5326378,1,2.5662083,1,1.2030104,Enojo,Tristeza,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.262571,0,1.6000163,1,2.2148256,1,1.4672493,Alegría,Tristeza,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,2.6408557,1,1.5720861,1,2.8428463,1,1.0383079,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.2494456,0,,1,1.4631436,1,1.1677967,Alegría,Tristeza,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.2334495,0,,1,1.7678701,1,1.0509731,Tristeza,Enojo,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSB10M,Grupo identidad,10,1,3.7036753,1,1.3526066,1,1.910388,1,0.896852,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,1,1.9092513,1,1.0326837,1,1.1627769,1,1.0853698,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,1,1.2763275,1,0.9464748,1,1.6619282,1,0.5775029,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,1,1.1759164,1,0.902553,1,2.3303682,1,0.635924,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,1,1.8094342,1,0.6849437,1,1.5573191,1,0.7997169,Tristeza,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,0,1.5398529,1,1.3350514,1,2.3684779,1,0.496218,Enojo,Enojo,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,0,1.6059627,1,1.3156081,1,1.7175168,1,0.5945739,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,1,2.1458058,1,0.6274352,1,1.5883374,1,1.1197458,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,1,1.7205061,1,1.3163472,1,1.8252264,1,0.7315752,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,1,1.6101597,1,0.8667395,1,1.3837916,1,0.7847612,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
MSR9M,Grupo emoción,9,1,2.1330637,0,1.1830894,1,1.5127439,1,0.8496056,Alegría,Tristeza,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
